Pollinator.name,Taxa,Genus,Species,PlantName,Interactions,SystemCode,Season,Day,Month,Year,SystemLocation,Reference
Eufriesea.violacens,Eufriesea violacens,Eufriesea,violacens,Lessingianthus ligulaefolius,1,cer,wet,,Mar,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Epicharis.xanthogastra,Epicharis xanthogastra,Epicharis,xanthogastra,Qualea parviflora,1,cer,wet,,Nov,2008,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Epicharis.xanthogastra,Epicharis xanthogastra,Epicharis,xanthogastra,Qualea parviflora,1,cer,wet,,Nov,2008,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Pompeius.amblyspila,Pompeius amblyspila,Pompeius,amblyspila,Rhynchanthera serrulata,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Trigona.angustula,Trigona angustula,Trigona,angustula,Ludwigia nervosa,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Heliopetes.arsalte,Heliopetes arsalte,Heliopetes,arsalte,Sauvagesia rubiginosa,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Heliopetes.arsalte,Heliopetes arsalte,Heliopetes,arsalte,Melochia villosa,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Pachodynerus.brevithorax,Pachodynerus brevithorax,Pachodynerus,brevithorax,Pterolepis glomerata,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Cogia.calchas,Cogia calchas,Cogia,calchas,Cuphea o'donellii,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Augochloropsis.callichroma,Augochloropsis callichroma,Augochloropsis,callichroma,Ludwigia nervosa,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Augochlorensis.callichroa,Augochloropsis callichroma,Augochlorensis,callichroa,Hyptis dilatata,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Augochlorensis.callichroa,Augochloropsis callichroma,Augochlorensis,callichroa,Besmoscelis villosa,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Augochlorensis.callichroa,Augochloropsis callichroma,Augochlorensis,callichroa,Pterolepis glomerata,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Augochlorensis.callichroa,Augochloropsis callichroma,Augochlorensis,callichroa,Xyris savanensis,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Augochlorensis.callichroa,Augochloropsis callichroma,Augochlorensis,callichroa,Melochia villosa,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Augochlorensis.callichroa,Augochloropsis callichroma,Augochlorensis,callichroa,Xyris laxifolia,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Euglossa.cordata,Euglossa cordata,Euglossa,cordata,Besmoscelis villosa,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Euglossa.cordata,Euglossa cordata,Euglossa,cordata,Pterolepis glomerata,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Urbanus.dorantes,Urbanus dorantes dorantes,Urbanus,dorantes,Ludwigia nervosa,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Urbanus.dorantes,Urbanus dorantes dorantes,Urbanus,dorantes,Cuphea o'donellii,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Urbanus.dorantes,Urbanus dorantes dorantes,Urbanus,dorantes,Melochia villosa,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Urbanus.dorantes,Urbanus dorantes dorantes,Urbanus,dorantes,Diodia multiflora,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Campsomeris.dorsata,Campsomeris dorsata,Campsomeris,dorsata,Cuphea o'donellii,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Campsomeris.dorsata,Campsomeris dorsata,Campsomeris,dorsata,Desmodium barbatum,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Chrysagria.duodecimpuntata,Chrysagria duodecimpuntata,Chrysagria,duodecimpuntata,Ludwigia decurrens,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Junonia.evarete,Junonia evarete ,Junonia,evarete,Cuphea o'donellii,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Melipona.favosa,Melipona favosa,Melipona,favosa,Besmoscelis villosa,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Melipona.favosa,Melipona favosa,Melipona,favosa,Mimosa camporum,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Melipona.favosa,Melipona favosa,Melipona,favosa,Rhynchanthera serrulata,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Xylocopa.fimbriata,Xylocopa fimbriata,Xylocopa,fimbriata,Ludwigia nervosa,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Amazilia.fimbriata,Amazilia fimbriata,Amazilia,fimbriata,Heliconia psittacorum,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Amazilia.fimbriata,Amazilia fimbriata,Amazilia,fimbriata,Sinningia sp1 ,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Toxomerus.floralis,Toxomerus floralis,Toxomerus,floralis,Sauvagesia rubiginosa,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Toxomerus.floralis,Toxomerus floralis,Toxomerus,floralis,Synqonanthus caulescens,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Toxomerus.floralis,Toxomerus floralis,Toxomerus,floralis,Tyttnera scabra,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Toxomerus.floralis,Toxomerus floralis,Toxomerus,floralis,Xyris savanensis,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Toxomerus.floralis,Toxomerus floralis,Toxomerus,floralis,Saggitaria quyanensis,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Toxomerus.floralis,Toxomerus floralis,Toxomerus,floralis,Xyris laxifolia,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Cyclocephala.gravis,Cyclocephala gravis,Cyclocephala,gravis,Montricharida arborescens,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Polybia.ignobilis,Polybia ignobilis,Polybia,ignobilis,Hyptis dilatata,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Polybia.ignobilis,Polybia ignobilis,Polybia,ignobilis,Shultesia brachyptera,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Toxomerus.marginatus,Toxomerus marginatus,Toxomerus,marginatus,Pterolepis glomerata,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Toxomerus.marginatus,Toxomerus marginatus,Toxomerus,marginatus,Tyttnera scabra,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Toxomerus.marginatus,Toxomerus marginatus,Toxomerus,marginatus,Ludwigia decurrens,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Sphex.melanopus,Sphex melanopus,Sphex,melanopus,Ludwigia nervosa,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Sphex.melanopus,Sphex melanopus,Sphex,melanopus,Hyptis dilatata,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Apis.mellifera,Apis mellifera,Apis,mellifera,Ludwigia nervosa,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Apis.mellifera,Apis mellifera,Apis,mellifera,Besmoscelis villosa,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Apis.mellifera,Apis mellifera,Apis,mellifera,Hyptis conferta,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Apis.mellifera,Apis mellifera,Apis,mellifera,Synqonanthus caulescens,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Apis.mellifera,Apis mellifera,Apis,mellifera,Xyris savanensis,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Apis.mellifera,Apis mellifera,Apis,mellifera,Mimosa camporum,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Apis.mellifera,Apis mellifera,Apis,mellifera,Shultesia brachyptera,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Apis.mellifera,Apis mellifera,Apis,mellifera,Diodia multiflora,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Helicobia.morionella,Helicobia morionella,Helicobia,morionella,Ludwigia nervosa,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Helicobia.morionella,Helicobia morionella,Helicobia,morionella,Tyttnera scabra,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Eulaema.nigrita,Eulaema nigrita,Eulaema,nigrita,Thalia geniculata,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Eurema.nise,Eurema nise,Eurema,nise,Ludwigia nervosa,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Eurema.nise,Eurema nise,Eurema,nise,Cuphea o'donellii,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Ornidia.obesa,Ornidia obesa,Ornidia,obesa,Ludwigia nervosa,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Ornidia.obesa,Ornidia obesa,Ornidia,obesa,Croton hirtus,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Polybia.occidentalis,Polybia occidentalis,Polybia,occidentalis,Ludwigia nervosa,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Polybia.occidentalis,Polybia occidentalis,Polybia,occidentalis,Aeschynomene pratensis,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Polybia.occidentalis,Polybia occidentalis,Polybia,occidentalis,Caperonia pallustris,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Polybia.occidentalis,Polybia occidentalis,Polybia,occidentalis,Mimosa camporum,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Sarcophagula.occidua,Sarcophagula occidua,Sarcophagula,occidua,Caperonia pallustris,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Pyrgus.oileus,Pyrgus oileus,Pyrgus,oileus,Hyptis dilatata,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Pyrgus.oileus,Pyrgus oileus,Pyrgus,oileus,Cuphea o'donellii,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Pyrgus.oileus,Pyrgus oileus,Pyrgus,oileus,Sauvagesia rubiginosa,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Oxyssarcodexia.peltata,Oxyssarcodexia peltata,Oxyssarcodexia,peltata,Ludwigia nervosa,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
Oxyssarcodexia.peltata,Oxyssarcodexia peltata,Oxyssarcodexia,peltata,Tyttnera scabra,1,gsv,,,,,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302."
